,Order Date,Segment,Region,Category,Sub-Category,Sales,Day of Week,Day,Year,Month,Season
314,2015-08-09,Corporate,South,Technology,Phones,178.384,6,9,2015,8,Summer
315,2015-08-09,Corporate,South,Office Supplies,Paper,15.552,6,9,2015,8,Summer
316,2015-12-28,Corporate,East,Office Supplies,Art,99.136,0,28,2015,12,Winter
317,2015-11-04,Home Office,East,Furniture,Chairs,135.882,2,4,2015,11,Autumn
318,2015-11-04,Home Office,East,Technology,Machines,3991.98,2,4,2015,11,Autumn
319,2015-11-04,Home Office,East,Technology,Phones,275.94,2,4,2015,11,Autumn
320,2015-11-04,Home Office,East,Technology,Accessories,360.0,2,4,2015,11,Autumn
321,2015-11-04,Home Office,East,Office Supplies,Storage,43.57,2,4,2015,11,Autumn
322,2015-09-19,Corporate,West,Office Supplies,Fasteners,7.16,5,19,2015,9,Autumn
323,2017-04-23,Corporate,West,Office Supplies,Binders,251.52,6,23,2017,4,Spring
324,2017-04-23,Corporate,West,Technology,Accessories,99.99,6,23,2017,4,Spring
325,2018-11-03,Corporate,South,Furniture,Furnishings,15.992,5,3,2018,11,Autumn
326,2017-08-30,Consumer,East,Technology,Phones,290.898,2,30,2017,8,Summer
327,2017-08-30,Consumer,East,Office Supplies,Storage,54.224,2,30,2017,8,Summer
328,2017-08-30,Consumer,East,Furniture,Chairs,786.744,2,30,2017,8,Summer
329,2017-08-30,Consumer,East,Office Supplies,Labels,100.24,2,30,2017,8,Summer
330,2017-08-30,Consumer,East,Office Supplies,Binders,37.764,2,30,2017,8,Summer
331,2017-04-25,Consumer,East,Technology,Phones,82.8,1,25,2017,4,Spring
332,2017-04-25,Consumer,East,Office Supplies,Binders,20.724,1,25,2017,4,Spring
333,2017-04-25,Consumer,East,Office Supplies,Binders,4.896,1,25,2017,4,Spring
334,2016-09-01,Consumer,West,Office Supplies,Binders,4.752,3,1,2016,9,Autumn
335,2016-09-01,Consumer,West,Technology,Copiers,959.984,3,1,2016,9,Autumn
336,2016-09-01,Consumer,West,Office Supplies,Binders,14.368,3,1,2016,9,Autumn
337,2015-07-12,Corporate,West,Office Supplies,Binders,7.712,6,12,2015,7,Summer
338,2015-07-12,Corporate,West,Furniture,Tables,698.352,6,12,2015,7,Summer
339,2016-06-22,Consumer,West,Office Supplies,Fasteners,4.96,2,22,2016,6,Summer
340,2015-04-13,Corporate,East,Office Supplies,Art,17.856,0,13,2015,4,Spring
341,2015-04-13,Corporate,East,Office Supplies,Binders,509.97,0,13,2015,4,Spring
342,2015-04-13,Corporate,East,Office Supplies,Fasteners,30.992,0,13,2015,4,Spring
343,2015-04-13,Corporate,East,Technology,Phones,71.928,0,13,2015,4,Spring
344,2016-12-20,Consumer,Central,Office Supplies,Storage,88.8,1,20,2016,12,Winter
345,2018-06-15,Consumer,West,Technology,Phones,47.976,4,15,2018,6,Summer
346,2018-07-08,Consumer,East,Office Supplies,Art,7.56,6,8,2018,7,Summer
347,2018-07-08,Consumer,East,Office Supplies,Paper,24.56,6,8,2018,7,Summer
348,2018-07-08,Consumer,East,Office Supplies,Art,12.96,6,8,2018,7,Summer
349,2017-09-01,Home Office,East,Technology,Accessories,6.79,4,1,2017,9,Autumn
350,2017-09-01,Home Office,East,Office Supplies,Paper,24.56,4,1,2017,9,Autumn
351,2017-09-01,Home Office,East,Office Supplies,Binders,3.048,4,1,2017,9,Autumn
352,2017-09-01,Home Office,East,Office Supplies,Paper,49.12,4,1,2017,9,Autumn
353,2017-09-01,Home Office,East,Office Supplies,Binders,4355.168,4,1,2017,9,Autumn
354,2017-04-08,Consumer,East,Furniture,Bookcases,388.704,5,8,2017,4,Spring
355,2017-04-08,Consumer,East,Office Supplies,Envelopes,8.26,5,8,2017,4,Spring
356,2017-04-08,Consumer,East,Office Supplies,Art,17.04,5,8,2017,4,Spring
357,2017-04-08,Consumer,East,Office Supplies,Paper,34.4,5,8,2017,4,Spring
358,2017-04-23,Corporate,South,Office Supplies,Paper,36.24,6,23,2017,4,Spring
359,2018-03-08,Corporate,South,Office Supplies,Appliances,647.84,3,8,2018,3,Spring
360,2018-03-08,Corporate,South,Office Supplies,Labels,20.7,3,8,2018,3,Spring
361,2018-09-25,Consumer,East,Office Supplies,Labels,20.7,1,25,2018,9,Autumn
362,2018-09-25,Consumer,East,Furniture,Chairs,488.646,1,25,2018,9,Autumn
363,2018-09-25,Consumer,East,Office Supplies,Art,5.56,1,25,2018,9,Autumn
364,2018-09-25,Consumer,East,Furniture,Furnishings,47.12,1,25,2018,9,Autumn
365,2015-09-24,Consumer,West,Office Supplies,Storage,211.96,3,24,2015,9,Autumn
366,2017-10-21,Corporate,East,Office Supplies,Binders,23.2,5,21,2017,10,Autumn
367,2017-10-21,Corporate,East,Office Supplies,Supplies,7.36,5,21,2017,10,Autumn
368,2017-10-21,Corporate,East,Office Supplies,Storage,104.79,5,21,2017,10,Autumn
369,2017-10-21,Corporate,East,Furniture,Bookcases,1043.92,5,21,2017,10,Autumn
370,2018-05-29,Consumer,Central,Office Supplies,Paper,25.92,1,29,2018,5,Spring
371,2018-05-29,Consumer,Central,Office Supplies,Storage,53.424,1,29,2018,5,Spring
372,2015-07-23,Consumer,West,Office Supplies,Binders,8.16,3,23,2015,7,Summer
373,2015-07-23,Consumer,West,Technology,Accessories,1023.936,3,23,2015,7,Summer
374,2015-07-23,Consumer,West,Office Supplies,Art,9.24,3,23,2015,7,Summer
375,2015-07-23,Consumer,West,Technology,Accessories,479.04,3,23,2015,7,Summer
376,2017-09-28,Corporate,Central,Office Supplies,Paper,99.136,3,28,2017,9,Autumn
377,2018-08-27,Corporate,East,Furniture,Tables,1488.424,0,27,2018,8,Summer
378,2016-04-28,Consumer,Central,Office Supplies,Appliances,8.652,3,28,2016,4,Spring
379,2016-04-28,Consumer,Central,Office Supplies,Storage,23.832,3,28,2016,4,Spring
380,2016-04-28,Consumer,Central,Office Supplies,Binders,12.176,3,28,2016,4,Spring
381,2017-10-28,Corporate,West,Office Supplies,Paper,50.96,5,28,2017,10,Autumn
382,2017-10-28,Corporate,West,Office Supplies,Binders,49.536,5,28,2017,10,Autumn
383,2016-06-26,Corporate,Central,Technology,Accessories,41.9,6,26,2016,6,Summer
384,2016-11-27,Consumer,South,Furniture,Tables,375.4575,6,27,2016,11,Autumn
385,2016-11-27,Consumer,South,Technology,Accessories,83.976,6,27,2016,11,Autumn
386,2016-12-03,Corporate,East,Technology,Machines,482.34,5,3,2016,12,Winter
387,2016-12-03,Corporate,East,Furniture,Furnishings,2.96,5,3,2016,12,Winter
388,2015-11-24,Consumer,East,Office Supplies,Art,2.624,1,24,2015,11,Autumn
389,2018-12-11,Consumer,East,Office Supplies,Binders,23.36,1,11,2018,12,Winter
390,2018-12-11,Consumer,East,Technology,Accessories,39.98,1,11,2018,12,Winter
391,2015-09-21,Consumer,West,Technology,Phones,246.384,0,21,2015,9,Autumn
392,2015-09-21,Consumer,West,Technology,Copiers,1799.97,0,21,2015,9,Autumn
393,2015-06-07,Corporate,Central,Office Supplies,Binders,12.462,6,7,2015,6,Summer
394,2018-06-30,Home Office,West,Office Supplies,Binders,75.792,5,30,2018,6,Summer
395,2018-10-17,Corporate,East,Office Supplies,Storage,49.96,2,17,2018,10,Autumn
396,2018-10-17,Corporate,East,Office Supplies,Paper,12.96,2,17,2018,10,Autumn
397,2016-10-31,Home Office,Central,Office Supplies,Supplies,70.12,0,31,2016,10,Autumn
398,2017-09-08,Consumer,Central,Office Supplies,Storage,35.952,4,8,2017,9,Autumn
399,2017-09-08,Consumer,Central,Furniture,Bookcases,2396.2656,4,8,2017,9,Autumn
400,2017-09-08,Consumer,Central,Office Supplies,Storage,131.136,4,8,2017,9,Autumn
401,2017-09-08,Consumer,Central,Technology,Accessories,57.584,4,8,2017,9,Autumn
402,2015-12-24,Consumer,South,Office Supplies,Paper,9.568,3,24,2015,12,Winter
403,2015-04-16,Corporate,South,Office Supplies,Art,39.072,3,16,2015,4,Spring
404,2018-12-24,Consumer,East,Office Supplies,Appliances,35.91,0,24,2018,12,Winter
405,2018-12-08,Consumer,West,Technology,Accessories,179.95,5,8,2018,12,Winter
406,2018-12-08,Consumer,West,Technology,Copiers,1199.976,5,8,2018,12,Winter
407,2018-12-08,Consumer,West,Office Supplies,Paper,27.15,5,8,2018,12,Winter
408,2018-12-08,Consumer,West,Furniture,Tables,1004.024,5,8,2018,12,Winter
409,2018-12-08,Consumer,West,Office Supplies,Paper,9.68,5,8,2018,12,Winter
410,2018-12-08,Consumer,West,Office Supplies,Labels,28.35,5,8,2018,12,Winter
411,2018-12-08,Consumer,West,Office Supplies,Paper,55.98,5,8,2018,12,Winter
412,2018-12-08,Consumer,West,Furniture,Bookcases,1336.829,5,8,2018,12,Winter
413,2018-12-08,Consumer,West,Furniture,Chairs,113.568,5,8,2018,12,Winter
414,2018-11-03,Corporate,West,Office Supplies,Paper,139.86,5,3,2018,11,Autumn
415,2018-11-03,Corporate,West,Furniture,Chairs,307.136,5,3,2018,11,Autumn
416,2018-06-24,Consumer,West,Office Supplies,Art,95.92,6,24,2018,6,Summer
417,2017-04-14,Consumer,West,Furniture,Chairs,383.8,4,14,2017,4,Spring
418,2018-11-06,Corporate,South,Office Supplies,Paper,5.78,1,6,2018,11,Autumn
419,2018-03-04,Corporate,West,Office Supplies,Art,9.32,6,4,2018,3,Spring
420,2018-03-04,Corporate,West,Office Supplies,Envelopes,15.25,6,4,2018,3,Spring
421,2015-06-22,Consumer,West,Technology,Accessories,196.752,0,22,2015,6,Summer
422,2018-10-19,Corporate,East,Furniture,Furnishings,56.56,4,19,2018,10,Autumn
423,2018-10-19,Corporate,East,Office Supplies,Storage,32.7,4,19,2018,10,Autumn
424,2018-08-21,Consumer,South,Furniture,Chairs,866.4,1,21,2018,8,Summer
425,2018-11-23,Corporate,Central,Furniture,Furnishings,28.4,4,23,2018,11,Autumn
426,2018-11-23,Corporate,Central,Office Supplies,Binders,287.92,4,23,2018,11,Autumn
427,2015-09-12,Home Office,East,Technology,Machines,69.99,5,12,2015,9,Autumn
428,2018-10-01,Corporate,Central,Office Supplies,Art,6.672,0,1,2018,10,Autumn
429,2017-04-15,Home Office,South,Office Supplies,Binders,189.588,5,15,2017,4,Spring
430,2017-04-15,Home Office,South,Technology,Accessories,408.744,5,15,2017,4,Spring
431,2017-04-15,Home Office,South,Technology,Accessories,291.96,5,15,2017,4,Spring
432,2017-04-15,Home Office,South,Office Supplies,Storage,4.768,5,15,2017,4,Spring
433,2017-06-06,Consumer,East,Office Supplies,Storage,714.3,1,6,2017,6,Summer
434,2015-12-19,Consumer,South,Office Supplies,Binders,4.812,5,19,2015,12,Winter
435,2015-12-19,Consumer,South,Technology,Accessories,247.8,5,19,2015,12,Winter
436,2017-06-12,Home Office,Central,Technology,Machines,1007.979,0,12,2017,6,Summer
437,2017-06-12,Home Office,Central,Office Supplies,Paper,313.488,0,12,2017,6,Summer
438,2018-09-15,Corporate,Central,Office Supplies,Paper,31.872,5,15,2018,9,Autumn
439,2018-01-20,Corporate,East,Furniture,Chairs,207.846,5,20,2018,1,Winter
440,2017-09-05,Consumer,Central,Furniture,Furnishings,12.22,1,5,2017,9,Autumn
441,2017-09-05,Consumer,Central,Office Supplies,Storage,194.94,1,5,2017,9,Autumn
442,2017-09-05,Consumer,Central,Office Supplies,Storage,70.95,1,5,2017,9,Autumn
443,2017-09-05,Consumer,Central,Office Supplies,Paper,91.36,1,5,2017,9,Autumn
444,2017-09-05,Consumer,Central,Furniture,Chairs,242.94,1,5,2017,9,Autumn
445,2017-09-05,Consumer,Central,Office Supplies,Labels,22.05,1,5,2017,9,Autumn
446,2018-03-20,Consumer,Central,Furniture,Furnishings,2.91,1,20,2018,3,Spring
447,2017-04-01,Consumer,East,Office Supplies,Art,59.52,5,1,2017,4,Spring
448,2017-04-01,Consumer,East,Office Supplies,Storage,161.94,5,1,2017,4,Spring
449,2017-04-01,Consumer,East,Office Supplies,Art,263.88,5,1,2017,4,Spring
450,2017-04-01,Consumer,East,Office Supplies,Art,30.48,5,1,2017,4,Spring
451,2017-04-01,Consumer,East,Office Supplies,Art,9.84,5,1,2017,4,Spring
452,2017-04-01,Consumer,East,Technology,Phones,35.12,5,1,2017,4,Spring
453,2018-10-20,Corporate,East,Furniture,Tables,284.364,5,20,2018,10,Autumn
454,2018-10-20,Corporate,East,Office Supplies,Storage,665.408,5,20,2018,10,Autumn
455,2017-12-13,Corporate,Central,Technology,Accessories,63.88,2,13,2017,12,Winter
456,2015-02-12,Consumer,West,Furniture,Chairs,129.568,3,12,2015,2,Winter
457,2017-09-26,Consumer,Central,Furniture,Chairs,747.558,1,26,2017,9,Autumn
458,2017-09-26,Consumer,Central,Office Supplies,Envelopes,8.928,1,26,2017,9,Autumn
459,2016-12-15,Consumer,West,Office Supplies,Appliances,103.92,3,15,2016,12,Winter
460,2016-12-15,Consumer,West,Technology,Accessories,899.91,3,15,2016,12,Winter
461,2016-12-15,Consumer,West,Office Supplies,Binders,51.312,3,15,2016,12,Winter
462,2017-04-22,Home Office,West,Furniture,Furnishings,23.56,5,22,2017,4,Spring
463,2017-04-22,Home Office,West,Furniture,Tables,1272.63,5,22,2017,4,Spring
464,2017-04-22,Home Office,West,Office Supplies,Binders,28.485,5,22,2017,4,Spring
465,2017-04-22,Home Office,West,Office Supplies,Supplies,185.376,5,22,2017,4,Spring
466,2017-04-22,Home Office,West,Office Supplies,Appliances,78.272,5,22,2017,4,Spring
467,2016-01-17,Home Office,Central,Furniture,Furnishings,254.744,6,17,2016,1,Winter
468,2018-03-31,Corporate,Central,Furniture,Bookcases,205.3328,5,31,2018,3,Spring
469,2017-12-16,Consumer,Central,Office Supplies,Binders,4.788,5,16,2017,12,Winter
470,2016-12-20,Corporate,East,Office Supplies,Paper,55.48,1,20,2016,12,Winter
471,2015-11-09,Consumer,West,Office Supplies,Storage,340.92,0,9,2015,11,Autumn
472,2015-11-09,Consumer,West,Furniture,Bookcases,222.666,0,9,2015,11,Autumn
473,2015-11-09,Consumer,West,Technology,Phones,703.968,0,9,2015,11,Autumn
474,2015-11-09,Consumer,West,Office Supplies,Storage,92.52,0,9,2015,11,Autumn
475,2015-11-09,Consumer,West,Office Supplies,Paper,62.65,0,9,2015,11,Autumn
476,2015-11-09,Consumer,West,Office Supplies,Paper,94.85,0,9,2015,11,Autumn
477,2017-07-12,Corporate,West,Technology,Phones,95.76,2,12,2017,7,Summer
478,2017-10-27,Consumer,East,Furniture,Furnishings,40.2,4,27,2017,10,Autumn
479,2017-06-26,Corporate,East,Office Supplies,Art,14.7,0,26,2017,6,Summer
480,2017-06-26,Corporate,East,Office Supplies,Storage,704.25,0,26,2017,6,Summer
481,2015-10-06,Consumer,West,Technology,Accessories,9.09,1,6,2015,10,Autumn
482,2015-07-22,Consumer,East,Office Supplies,Art,5.96,2,22,2015,7,Summer
483,2015-07-22,Consumer,East,Technology,Accessories,159.98,2,22,2015,7,Summer
484,2018-06-10,Home Office,West,Office Supplies,Labels,29.6,6,10,2018,6,Summer
485,2018-06-10,Home Office,West,Furniture,Bookcases,514.165,6,10,2018,6,Summer
486,2018-06-10,Home Office,West,Technology,Phones,279.96,6,10,2018,6,Summer
487,2015-10-29,Consumer,Central,Technology,Phones,2735.952,3,29,2015,10,Autumn
488,2015-06-09,Home Office,Central,Technology,Phones,7.992,1,9,2015,6,Summer
489,2015-06-09,Home Office,Central,Technology,Accessories,63.984,1,9,2015,6,Summer
490,2015-06-09,Home Office,Central,Office Supplies,Art,70.368,1,9,2015,6,Summer
491,2015-09-14,Consumer,East,Office Supplies,Storage,449.15,0,14,2015,9,Autumn
492,2015-09-14,Consumer,East,Office Supplies,Envelopes,11.07,0,14,2015,9,Autumn
493,2017-05-09,Consumer,West,Technology,Accessories,93.98,1,9,2017,5,Spring
494,2017-03-18,Consumer,South,Furniture,Tables,189.882,5,18,2017,3,Spring
495,2016-12-27,Consumer,South,Office Supplies,Envelopes,105.42,1,27,2016,12,Winter
496,2017-07-25,Consumer,West,Office Supplies,Binders,119.616,1,25,2017,7,Summer
497,2017-07-25,Consumer,West,Furniture,Furnishings,255.76,1,25,2017,7,Summer
498,2017-07-25,Consumer,West,Furniture,Chairs,241.568,1,25,2017,7,Summer
499,2017-07-25,Consumer,West,Furniture,Furnishings,69.3,1,25,2017,7,Summer
500,2017-05-30,Corporate,West,Office Supplies,Binders,22.62,1,30,2017,5,Spring
501,2017-05-30,Corporate,West,Office Supplies,Binders,14.952,1,30,2017,5,Spring
502,2017-05-30,Corporate,West,Furniture,Chairs,801.568,1,30,2017,5,Spring
503,2017-05-30,Corporate,West,Office Supplies,Binders,2.376,1,30,2017,5,Spring
504,2017-05-30,Corporate,West,Office Supplies,Paper,32.792,1,30,2017,5,Spring
505,2018-11-12,Corporate,East,Office Supplies,Binders,15.92,0,12,2018,11,Autumn
506,2016-03-16,Consumer,South,Office Supplies,Art,2.74,2,16,2016,3,Spring
507,2016-03-16,Consumer,South,Office Supplies,Art,8.34,2,16,2016,3,Spring
508,2016-03-16,Consumer,South,Office Supplies,Storage,46.74,2,16,2016,3,Spring
509,2016-03-16,Consumer,South,Office Supplies,Binders,6354.95,2,16,2016,3,Spring
510,2018-11-26,Consumer,Central,Furniture,Furnishings,126.3,0,26,2018,11,Autumn
511,2018-11-26,Consumer,Central,Technology,Accessories,38.04,0,26,2018,11,Autumn
512,2017-10-20,Consumer,East,Office Supplies,Art,7.152,4,20,2017,10,Autumn
513,2018-12-21,Consumer,West,Office Supplies,Art,6.63,4,21,2018,12,Winter
514,2018-12-21,Consumer,West,Office Supplies,Art,5.88,4,21,2018,12,Winter
515,2018-01-22,Home Office,West,Technology,Copiers,2999.95,0,22,2018,1,Winter
516,2018-01-22,Home Office,West,Office Supplies,Storage,51.45,0,22,2018,1,Winter
517,2018-01-22,Home Office,West,Office Supplies,Paper,11.96,0,22,2018,1,Winter
518,2018-01-22,Home Office,West,Office Supplies,Storage,1126.02,0,22,2018,1,Winter
519,2016-03-22,Consumer,Central,Technology,Accessories,18.392,1,22,2016,3,Spring
520,2016-03-22,Consumer,Central,Office Supplies,Storage,129.568,1,22,2016,3,Spring
521,2016-03-22,Consumer,Central,Office Supplies,Binders,14.112,1,22,2016,3,Spring
522,2018-01-23,Corporate,Central,Furniture,Tables,210.98,1,23,2018,1,Winter
523,2017-05-21,Consumer,West,Technology,Phones,55.176,6,21,2017,5,Spring
524,2017-05-21,Consumer,West,Technology,Accessories,66.26,6,21,2017,5,Spring
525,2016-12-26,Consumer,East,Office Supplies,Fasteners,22.2,0,26,2016,12,Winter
526,2018-10-21,Home Office,South,Furniture,Chairs,683.952,6,21,2018,10,Autumn
527,2018-10-21,Home Office,South,Furniture,Furnishings,45.696,6,21,2018,10,Autumn
528,2016-09-03,Consumer,East,Office Supplies,Storage,36.336,5,3,2016,9,Autumn
529,2016-09-03,Consumer,East,Office Supplies,Supplies,666.248,5,3,2016,9,Autumn
530,2016-09-03,Consumer,East,Office Supplies,Envelopes,52.512,5,3,2016,9,Autumn
531,2016-11-07,Corporate,West,Furniture,Chairs,190.72,0,7,2016,11,Autumn
532,2018-09-07,Consumer,West,Furniture,Furnishings,47.94,4,7,2018,9,Autumn
533,2017-05-29,Consumer,South,Technology,Phones,979.95,0,29,2017,5,Spring
534,2017-05-29,Consumer,South,Office Supplies,Binders,22.75,0,29,2017,5,Spring
535,2017-07-10,Consumer,West,Office Supplies,Storage,16.768,0,10,2017,7,Summer
536,2018-09-03,Consumer,Central,Office Supplies,Binders,42.616,0,3,2018,9,Autumn
537,2016-12-03,Home Office,East,Office Supplies,Binders,10.752,5,3,2016,12,Winter
538,2016-12-07,Consumer,South,Office Supplies,Appliances,152.94,2,7,2016,12,Winter
539,2016-12-07,Consumer,South,Furniture,Chairs,283.92,2,7,2016,12,Winter
540,2015-02-01,Consumer,Central,Technology,Accessories,468.9,6,1,2015,2,Winter
541,2017-07-14,Corporate,West,Technology,Phones,380.864,4,14,2017,7,Summer
542,2016-12-18,Consumer,East,Office Supplies,Storage,646.776,6,18,2016,12,Winter
543,2015-05-11,Consumer,Central,Technology,Accessories,58.112,0,11,2015,5,Spring
544,2015-05-11,Consumer,Central,Technology,Phones,100.792,0,11,2015,5,Spring
545,2015-05-11,Consumer,Central,Furniture,Furnishings,66.112,0,11,2015,5,Spring
546,2018-11-19,Home Office,East,Office Supplies,Binders,41.28,0,19,2018,11,Autumn
547,2018-11-19,Home Office,East,Office Supplies,Paper,13.36,0,19,2018,11,Autumn
548,2016-11-15,Corporate,Central,Office Supplies,Storage,250.272,1,15,2016,11,Autumn
549,2016-11-15,Corporate,Central,Office Supplies,Binders,11.364,1,15,2016,11,Autumn
550,2016-11-15,Corporate,Central,Office Supplies,Supplies,8.72,1,15,2016,11,Autumn
551,2017-04-15,Consumer,West,Furniture,Chairs,1121.568,5,15,2017,4,Spring
552,2018-09-11,Consumer,South,Furniture,Furnishings,34.504,1,11,2018,9,Autumn
553,2018-11-24,Consumer,Central,Office Supplies,Fasteners,10.824,5,24,2018,11,Autumn
554,2018-06-29,Corporate,West,Office Supplies,Storage,1295.78,4,29,2018,6,Summer
555,2015-03-03,Consumer,South,Office Supplies,Art,19.456,1,3,2015,3,Spring
556,2017-06-10,Consumer,West,Office Supplies,Labels,20.7,5,10,2017,6,Summer
557,2017-06-10,Consumer,West,Furniture,Tables,1335.68,5,10,2017,6,Summer
558,2017-06-10,Consumer,West,Office Supplies,Paper,32.4,5,10,2017,6,Summer
559,2018-11-20,Consumer,West,Furniture,Furnishings,42.6,1,20,2018,11,Autumn
560,2018-11-20,Consumer,West,Office Supplies,Binders,84.056,1,20,2018,11,Autumn
561,2015-09-14,Consumer,South,Office Supplies,Appliances,13.0,0,14,2015,9,Autumn
562,2015-09-14,Consumer,South,Furniture,Furnishings,13.128,0,14,2015,9,Autumn
563,2016-12-07,Consumer,West,Office Supplies,Fasteners,3.96,2,7,2016,12,Winter
564,2016-12-07,Consumer,West,Office Supplies,Labels,2.61,2,7,2016,12,Winter
565,2018-12-07,Consumer,West,Technology,Phones,374.376,4,7,2018,12,Winter
566,2018-10-01,Corporate,West,Office Supplies,Paper,91.84,0,1,2018,10,Autumn
567,2018-10-01,Corporate,West,Office Supplies,Binders,81.088,0,1,2018,10,Autumn
568,2018-10-01,Corporate,West,Office Supplies,Paper,19.44,0,1,2018,10,Autumn
569,2018-10-01,Corporate,West,Furniture,Chairs,451.152,0,1,2018,10,Autumn
570,2018-12-28,Consumer,East,Office Supplies,Labels,72.45,4,28,2018,12,Winter
571,2018-12-28,Consumer,East,Office Supplies,Fasteners,13.96,4,28,2018,12,Winter
572,2018-12-28,Consumer,East,Office Supplies,Binders,33.264,4,28,2018,12,Winter
573,2018-12-28,Consumer,East,Technology,Phones,14.85,4,28,2018,12,Winter
574,2017-11-03,Consumer,West,Office Supplies,Art,8.82,4,3,2017,11,Autumn
575,2016-09-18,Consumer,West,Office Supplies,Paper,160.72,6,18,2016,9,Autumn
